id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
906,GMB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,254000,tonnes,annual,10:10.1,47:31.7
907,MWI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,251000,tonnes,annual,10:10.1,47:34.1
908,MWI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,251000,tonnes,annual,10:10.1,47:34.1
909,MWI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,251000,tonnes,annual,10:10.1,47:34.1
910,MWI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,251000,tonnes,annual,10:10.1,47:34.1
911,MWI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,251000,tonnes,annual,10:10.1,47:34.1
912,MWI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,251000,tonnes,annual,10:10.1,47:34.1
913,GMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,247000,tonnes,annual,10:10.1,47:31.7
914,GMB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,247000,tonnes,annual,10:10.1,47:31.7
915,GMB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,247000,tonnes,annual,10:10.1,47:31.7
916,GMB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,247000,tonnes,annual,10:10.1,47:31.7
917,GMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,247000,tonnes,annual,10:10.1,47:31.7
918,GMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,247000,tonnes,annual,10:10.1,47:31.7
919,LBR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,244000,tonnes,annual,10:10.1,47:33.0
920,LBR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,244000,tonnes,annual,10:10.1,47:33.0
921,LBR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,244000,tonnes,annual,10:10.1,47:33.0
922,TCD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,243000,tonnes,annual,10:10.1,47:36.1
923,TCD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,243000,tonnes,annual,10:10.1,47:36.1
924,TCD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,243000,tonnes,annual,10:10.1,47:36.1
925,GMB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,237000,tonnes,annual,10:10.1,47:31.6
926,TCD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,237000,tonnes,annual,10:10.1,47:36.1
927,GMB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,237000,tonnes,annual,10:10.1,47:31.6
928,GMB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,237000,tonnes,annual,10:10.1,47:31.6
929,TCD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,237000,tonnes,annual,10:10.1,47:36.1
930,TCD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,237000,tonnes,annual,10:10.1,47:36.1
931,TCD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,236000,tonnes,annual,10:10.1,47:36.1
932,TCD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,236000,tonnes,annual,10:10.1,47:36.1
933,TCD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,236000,tonnes,annual,10:10.1,47:36.1
934,TCD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,236000,tonnes,annual,10:10.1,47:36.1
935,TCD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,236000,tonnes,annual,10:10.1,47:36.1
936,TCD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,236000,tonnes,annual,10:10.1,47:36.1
937,RWA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,233000,tonnes,annual,10:10.1,47:35.3
938,RWA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,233000,tonnes,annual,10:10.1,47:35.3
939,RWA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,233000,tonnes,annual,10:10.1,47:35.3
940,TCD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,229000,tonnes,annual,10:10.1,47:36.1
941,TCD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,229000,tonnes,annual,10:10.1,47:36.1
942,TCD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,229000,tonnes,annual,10:10.1,47:36.1
943,TCD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,227000,tonnes,annual,10:10.1,47:36.0
944,TCD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,227000,tonnes,annual,10:10.1,47:36.0
945,TCD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,227000,tonnes,annual,10:10.1,47:36.0
946,MWI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,227000,tonnes,annual,10:10.1,47:34.1
947,MWI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,227000,tonnes,annual,10:10.1,47:34.1
948,MWI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,227000,tonnes,annual,10:10.1,47:34.1
949,BEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,220000,tonnes,annual,10:10.1,47:29.4
950,BEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,220000,tonnes,annual,10:10.1,47:29.4
951,BEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,220000,tonnes,annual,10:10.1,47:29.4
952,BEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,219000,tonnes,annual,10:10.1,47:29.4
953,BEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,219000,tonnes,annual,10:10.1,47:29.4
954,BEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,219000,tonnes,annual,10:10.1,47:29.4
955,MAF,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,215000,tonnes,annual,10:10.1,47:33.3
956,MAF,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,215000,tonnes,annual,10:10.1,47:33.3
957,MAF,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,215000,tonnes,annual,10:10.1,47:33.3
958,TGO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,211000,tonnes,annual,10:10.1,47:36.1
959,TGO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,211000,tonnes,annual,10:10.1,47:36.1
960,TGO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,211000,tonnes,annual,10:10.1,47:36.1
961,TCA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,208000,tonnes,annual,10:10.1,47:36.0
962,TCA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,208000,tonnes,annual,10:10.1,47:36.0
963,TCA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,208000,tonnes,annual,10:10.1,47:36.0
964,TCA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,203000,tonnes,annual,10:10.1,47:36.0
965,TCA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,203000,tonnes,annual,10:10.1,47:36.0
966,TCA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,203000,tonnes,annual,10:10.1,47:36.0
967,TCA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,202000,tonnes,annual,10:10.1,47:36.0
968,TCA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,202000,tonnes,annual,10:10.1,47:36.0
969,TCA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,202000,tonnes,annual,10:10.1,47:36.0
970,MWI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,200000,tonnes,annual,10:10.1,47:34.1
971,MWI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,200000,tonnes,annual,10:10.1,47:34.1
972,MWI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,200000,tonnes,annual,10:10.1,47:34.1
973,FRO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,199000,tonnes,annual,10:10.1,47:31.4
974,FRO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,199000,tonnes,annual,10:10.1,47:31.4
975,FRO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,199000,tonnes,annual,10:10.1,47:31.4
976,MWI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,196000,tonnes,annual,10:10.1,47:34.1
977,MWI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,196000,tonnes,annual,10:10.1,47:34.1
978,MWI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,196000,tonnes,annual,10:10.1,47:34.1
979,TCA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,194000,tonnes,annual,10:10.1,47:36.0
980,TCA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,194000,tonnes,annual,10:10.1,47:36.0
981,TCA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,194000,tonnes,annual,10:10.1,47:36.0
982,CRI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,192000,tonnes,annual,10:10.1,47:30.5
983,CRI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,192000,tonnes,annual,10:10.1,47:30.5
984,CRI,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,192000,tonnes,annual,10:10.1,47:30.5
985,TCA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,191000,tonnes,annual,10:10.1,47:36.0
986,TCA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,191000,tonnes,annual,10:10.1,47:36.0
987,TCA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,191000,tonnes,annual,10:10.1,47:36.0
988,MWI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,189000,tonnes,annual,10:10.1,47:34.1
989,MWI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,189000,tonnes,annual,10:10.1,47:34.1
990,MWI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,189000,tonnes,annual,10:10.1,47:34.1
991,CRI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,186000,tonnes,annual,10:10.1,47:30.5
992,CRI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,186000,tonnes,annual,10:10.1,47:30.5
993,CRI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,186000,tonnes,annual,10:10.1,47:30.5
994,TCA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,186000,tonnes,annual,10:10.1,47:36.0
995,TCA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,186000,tonnes,annual,10:10.1,47:36.0
996,TCA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,186000,tonnes,annual,10:10.1,47:36.0
997,FRO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,184000,tonnes,annual,10:10.1,47:31.4
998,FRO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,184000,tonnes,annual,10:10.1,47:31.4
999,FRO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,184000,tonnes,annual,10:10.1,47:31.4
1000,GRD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,179000,tonnes,annual,10:10.1,
1001,GRD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,179000,tonnes,annual,10:10.1,
1002,GRD,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,179000,tonnes,annual,10:10.1,
1003,BEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,178000,tonnes,annual,10:10.1,47:29.4
1004,BEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,178000,tonnes,annual,10:10.1,47:29.4
1005,BEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,178000,tonnes,annual,10:10.1,47:29.4
1006,GRD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,178000,tonnes,annual,10:10.1,47:31.8
1007,GRD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,178000,tonnes,annual,10:10.1,47:31.8
1008,GRD,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,178000,tonnes,annual,10:10.1,47:31.8
1009,GRD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,176000,tonnes,annual,10:10.1,47:31.8
1010,GRD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,176000,tonnes,annual,10:10.1,47:31.8
1011,GRD,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,176000,tonnes,annual,10:10.1,47:31.8
1012,KNA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,176000,tonnes,annual,10:10.1,47:32.8
1013,KNA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,176000,tonnes,annual,10:10.1,47:32.8
1014,KNA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,176000,tonnes,annual,10:10.1,47:32.8
1015,KNA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,176000,tonnes,annual,10:10.1,47:32.8
1016,KNA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,176000,tonnes,annual,10:10.1,47:32.8
1017,KNA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,176000,tonnes,annual,10:10.1,47:32.8
1018,KNA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,176000,tonnes,annual,10:10.1,47:32.8
1019,KNA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,176000,tonnes,annual,10:10.1,47:32.8
1020,KNA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,176000,tonnes,annual,10:10.1,47:32.8
1021,GRD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,173000,tonnes,annual,10:10.1,47:31.8
1022,GRD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,173000,tonnes,annual,10:10.1,47:31.8
1023,GRD,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,173000,tonnes,annual,10:10.1,47:31.8
1024,KNA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,172000,tonnes,annual,10:10.1,47:32.8
1025,KNA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,172000,tonnes,annual,10:10.1,47:32.8
1026,KNA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,172000,tonnes,annual,10:10.1,47:32.8
1027,KNA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,171000,tonnes,annual,10:10.1,47:32.8
1028,KNA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,171000,tonnes,annual,10:10.1,47:32.8
1029,GRD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,171000,tonnes,annual,10:10.1,
1030,GRD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,171000,tonnes,annual,10:10.1,
1031,GRD,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,171000,tonnes,annual,10:10.1,
1032,KNA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,171000,tonnes,annual,10:10.1,47:32.8
1033,AFG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,168000,tonnes,annual,10:10.1,47:27.5
1034,AFG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,168000,tonnes,annual,10:10.1,47:27.5
1035,AFG,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,168000,tonnes,annual,10:10.1,47:27.5
1036,VGB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,168000,tonnes,annual,10:10.1,47:36.8
1037,VGB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,168000,tonnes,annual,10:10.1,47:36.8
1038,VGB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,168000,tonnes,annual,10:10.1,47:36.8
1039,VGB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,167000,tonnes,annual,10:10.1,47:36.7
1040,VGB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,167000,tonnes,annual,10:10.1,47:36.7
1041,VGB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,167000,tonnes,annual,10:10.1,47:36.7
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1048,GRD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,162000,tonnes,annual,10:10.1,47:31.8
1049,GRD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,162000,tonnes,annual,10:10.1,47:31.8
1050,GRD,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,162000,tonnes,annual,10:10.1,47:31.8
1051,KNA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,161000,tonnes,annual,10:10.1,47:32.8
1052,KNA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,161000,tonnes,annual,10:10.1,47:32.8
1053,KNA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,161000,tonnes,annual,10:10.1,47:32.8
1054,GIB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,160000,tonnes,annual,10:10.1,
1055,GIB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,160000,tonnes,annual,10:10.1,
1056,GIB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,160000,tonnes,annual,10:10.1,
1057,BEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,157000,tonnes,annual,10:10.1,47:29.4
1058,BEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,157000,tonnes,annual,10:10.1,47:29.4
1059,BEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,157000,tonnes,annual,10:10.1,47:29.4
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1063,GIB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,154000,tonnes,annual,10:10.1,47:31.6
1064,GIB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,154000,tonnes,annual,10:10.1,47:31.6
1065,GIB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,154000,tonnes,annual,10:10.1,47:31.6
1066,GIB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,153000,tonnes,annual,10:10.1,47:31.5
1067,GIB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,153000,tonnes,annual,10:10.1,47:31.5
1068,GIB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,153000,tonnes,annual,10:10.1,47:31.5
1069,AFG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,152000,tonnes,annual,10:10.1,47:27.5
1070,AFG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,152000,tonnes,annual,10:10.1,47:27.5
1071,AFG,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,152000,tonnes,annual,10:10.1,47:27.5
1072,GIB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,152000,tonnes,annual,10:10.1,47:31.6
1073,GIB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,152000,tonnes,annual,10:10.1,47:31.6
1074,GIB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,152000,tonnes,annual,10:10.1,47:31.6
1075,AFG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,149000,tonnes,annual,10:10.1,47:27.5
1076,AFG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,149000,tonnes,annual,10:10.1,47:27.5
1077,AFG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,149000,tonnes,annual,10:10.1,47:27.5
1078,MHL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.6
1079,MHL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.6
1080,MHL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.6
1081,MHL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.6
1082,MHL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.6
1083,MHL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.6
1084,MHL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.6
1085,MHL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.6
1086,MHL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.6
1087,MHL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.7
1088,MHL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.7
1089,MHL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.7
1090,MHL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.7
1091,MHL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.7
1092,MHL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.7
1093,MHL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:33.7
1094,MHL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:33.7
1095,MHL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:33.7
1096,FSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:31.4
1097,FSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:31.4
1098,FSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:31.4
1099,FSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,146000,tonnes,annual,10:10.1,47:31.4
1100,FSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,146000,tonnes,annual,10:10.1,47:31.4
1101,FSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,146000,tonnes,annual,10:10.1,47:31.4
1102,FRO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,144000,tonnes,annual,10:10.1,47:31.3
1103,FRO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,144000,tonnes,annual,10:10.1,47:31.3
1104,FRO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,144000,tonnes,annual,10:10.1,47:31.3
1105,DJI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,143000,tonnes,annual,10:10.1,47:30.7
1106,DJI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,143000,tonnes,annual,10:10.1,47:30.7
1107,DJI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,143000,tonnes,annual,10:10.1,47:30.7
1108,ASM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,142000,tonnes,annual,10:10.1,47:29.1
1109,ASM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,142000,tonnes,annual,10:10.1,47:29.1
1110,ASM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,142000,tonnes,annual,10:10.1,47:29.1
1111,CRI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,142000,tonnes,annual,10:10.1,47:30.5
1112,CRI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,142000,tonnes,annual,10:10.1,47:30.5
1113,CRI,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,142000,tonnes,annual,10:10.1,47:30.5
1114,FSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,141000,tonnes,annual,10:10.1,47:31.4
1115,FSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,141000,tonnes,annual,10:10.1,47:31.4
1116,FSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,141000,tonnes,annual,10:10.1,47:31.4
1117,CRI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,140000,tonnes,annual,10:10.1,47:30.5
1118,CRI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,140000,tonnes,annual,10:10.1,47:30.5
1119,CRI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,140000,tonnes,annual,10:10.1,47:30.5
1120,FSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,139000,tonnes,annual,10:10.1,47:31.4
1121,FSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,139000,tonnes,annual,10:10.1,47:31.4
1122,FSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,139000,tonnes,annual,10:10.1,47:31.4
1123,PLW,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,139000,tonnes,annual,10:10.1,47:34.8
1124,PLW,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,139000,tonnes,annual,10:10.1,47:34.8
1125,PLW,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,139000,tonnes,annual,10:10.1,47:34.8
1126,PLW,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,139000,tonnes,annual,10:10.1,47:34.8
