id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
1143.0,GIB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,138000,tonnes,annual,10:10.1,47:31.6
1144.0,PLW,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,138000,tonnes,annual,10:10.1,47:34.8
1145.0,FSM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,138000,tonnes,annual,10:10.1,47:31.4
1146.0,FSM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,138000,tonnes,annual,10:10.1,47:31.4
1147.0,ASM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,137000,tonnes,annual,10:10.1,47:29.1
1148.0,ASM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,137000,tonnes,annual,10:10.1,47:29.1
1149.0,ASM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,137000,tonnes,annual,10:10.1,47:29.1
1150.0,BEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,137000,tonnes,annual,10:10.1,47:29.4
1151.0,BEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,137000,tonnes,annual,10:10.1,47:29.4
1152.0,BEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,137000,tonnes,annual,10:10.1,47:29.4
1153.0,ASM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,137000,tonnes,annual,10:10.1,47:29.2
1154.0,ASM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,137000,tonnes,annual,10:10.1,47:29.2
1155.0,ASM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,137000,tonnes,annual,10:10.1,47:29.2
1156.0,PLW,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,137000,tonnes,annual,10:10.1,47:34.8
1157.0,PLW,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,137000,tonnes,annual,10:10.1,47:34.8
1158.0,PLW,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,137000,tonnes,annual,10:10.1,47:34.8
1159.0,BEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,134000,tonnes,annual,10:10.1,47:29.4
1160.0,BEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,134000,tonnes,annual,10:10.1,47:29.4
1161.0,BEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,134000,tonnes,annual,10:10.1,47:29.4
1162.0,ASM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,132000,tonnes,annual,10:10.1,47:29.2
1163.0,ASM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,132000,tonnes,annual,10:10.1,47:29.2
1164.0,ASM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,132000,tonnes,annual,10:10.1,47:29.2
1165.0,GIB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,131000,tonnes,annual,10:10.1,47:31.6
1166.0,GIB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,131000,tonnes,annual,10:10.1,47:31.6
1167.0,GIB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,131000,tonnes,annual,10:10.1,47:31.6
1168.0,AFG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,129000,tonnes,annual,10:10.1,47:27.5
1169.0,AFG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,129000,tonnes,annual,10:10.1,47:27.5
1170.0,AFG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,129000,tonnes,annual,10:10.1,47:27.5
1171.0,AFG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,129000,tonnes,annual,10:10.1,47:27.5
1172.0,AFG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,129000,tonnes,annual,10:10.1,47:27.5
1173.0,AFG,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,129000,tonnes,annual,10:10.1,47:27.5
1174.0,FRO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,129000,tonnes,annual,10:10.1,47:31.3
1175.0,FRO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,129000,tonnes,annual,10:10.1,47:31.3
1176.0,FRO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,129000,tonnes,annual,10:10.1,47:31.3
1177.0,FRO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,127000,tonnes,annual,10:10.1,47:31.3
1178.0,FRO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,127000,tonnes,annual,10:10.1,47:31.3
1179.0,FRO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,127000,tonnes,annual,10:10.1,47:31.3
1180.0,AFG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,126000,tonnes,annual,10:10.1,47:27.5
1181.0,AFG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,126000,tonnes,annual,10:10.1,47:27.5
1182.0,AFG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,126000,tonnes,annual,10:10.1,47:27.5
1183.0,ASM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,122000,tonnes,annual,10:10.1,47:29.1
1184.0,ASM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,122000,tonnes,annual,10:10.1,47:29.1
1185.0,ASM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,122000,tonnes,annual,10:10.1,47:29.1
1186.0,ASM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,122000,tonnes,annual,10:10.1,47:29.1
1187.0,ASM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,122000,tonnes,annual,10:10.1,47:29.1
1188.0,ASM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,122000,tonnes,annual,10:10.1,47:29.1
1189.0,BDI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,119000,tonnes,annual,10:10.1,47:29.4
1190.0,BDI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,119000,tonnes,annual,10:10.1,47:29.4
1191.0,BDI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,119000,tonnes,annual,10:10.1,47:29.4
1192.0,VGB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,116000,tonnes,annual,10:10.1,47:36.8
1193.0,VGB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,116000,tonnes,annual,10:10.1,47:36.8
1194.0,VGB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,116000,tonnes,annual,10:10.1,47:36.8
1195.0,VGB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,116000,tonnes,annual,10:10.1,47:36.8
1196.0,VGB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,116000,tonnes,annual,10:10.1,47:36.8
1197.0,VGB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,116000,tonnes,annual,10:10.1,47:36.8
1198.0,VGB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,116000,tonnes,annual,10:10.1,47:36.8
1199.0,VGB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,116000,tonnes,annual,10:10.1,47:36.8
1200.0,VGB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,116000,tonnes,annual,10:10.1,47:36.8
1201.0,AND,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,115000,tonnes,annual,10:10.1,47:29.0
1202.0,AND,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,115000,tonnes,annual,10:10.1,47:29.0
1203.0,AND,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,115000,tonnes,annual,10:10.1,47:29.0
1204.0,AND,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,115000,tonnes,annual,10:10.1,47:29.0
1205.0,AND,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,115000,tonnes,annual,10:10.1,47:29.0
1206.0,AND,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,115000,tonnes,annual,10:10.1,47:29.0
1207.0,AND,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,115000,tonnes,annual,10:10.1,47:29.0
1208.0,AND,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,115000,tonnes,annual,10:10.1,47:29.0
1209.0,AND,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,115000,tonnes,annual,10:10.1,47:29.0
1210.0,AND,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,115000,tonnes,annual,10:10.1,47:29.0
1211.0,AND,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,115000,tonnes,annual,10:10.1,47:29.0
1212.0,AND,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,115000,tonnes,annual,10:10.1,47:29.0
1213.0,VGB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,114000,tonnes,annual,10:10.1,47:36.8
1214.0,VGB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,114000,tonnes,annual,10:10.1,47:36.8
1215.0,VGB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,114000,tonnes,annual,10:10.1,47:36.8
1216.0,AND,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,111000,tonnes,annual,10:10.1,47:29.0
1217.0,AND,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,111000,tonnes,annual,10:10.1,47:29.0
1218.0,AND,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,111000,tonnes,annual,10:10.1,47:29.0
1219.0,AND,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,111000,tonnes,annual,10:10.1,47:29.0
1220.0,AND,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,111000,tonnes,annual,10:10.1,47:29.0
1221.0,AND,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,111000,tonnes,annual,10:10.1,47:29.0
1222.0,VCT,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,108000,tonnes,annual,10:10.1,47:36.7
1223.0,VCT,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,108000,tonnes,annual,10:10.1,47:36.7
1224.0,VCT,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,108000,tonnes,annual,10:10.1,47:36.7
1225.0,SLE,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,108000,tonnes,annual,10:10.1,47:35.5
1226.0,SLE,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,108000,tonnes,annual,10:10.1,47:35.5
1227.0,SLE,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,108000,tonnes,annual,10:10.1,47:35.5
1228.0,SLE,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,107000,tonnes,annual,10:10.1,47:35.5
1229.0,SLE,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,107000,tonnes,annual,10:10.1,47:35.5
1230.0,SLE,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,107000,tonnes,annual,10:10.1,47:35.5
1231.0,BDI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,104000,tonnes,annual,10:10.1,47:29.4
1232.0,BDI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,104000,tonnes,annual,10:10.1,47:29.4
1233.0,BDI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,104000,tonnes,annual,10:10.1,47:29.4
1234.0,VCT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,102000,tonnes,annual,10:10.1,47:36.7
1235.0,VCT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,102000,tonnes,annual,10:10.1,47:36.7
1236.0,VCT,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,102000,tonnes,annual,10:10.1,47:36.7
1237.0,WSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,101000,tonnes,annual,10:10.1,47:36.9
1238.0,WSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,101000,tonnes,annual,10:10.1,47:36.9
1239.0,WSM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,101000,tonnes,annual,10:10.1,47:36.9
1240.0,FRO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,101000,tonnes,annual,10:10.1,47:31.3
1241.0,FRO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,101000,tonnes,annual,10:10.1,47:31.3
1242.0,FRO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,101000,tonnes,annual,10:10.1,47:31.3
1243.0,VCT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,101000,tonnes,annual,10:10.1,47:36.7
1244.0,VCT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,101000,tonnes,annual,10:10.1,47:36.7
1245.0,VCT,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,101000,tonnes,annual,10:10.1,47:36.7
1246.0,VCT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,101000,tonnes,annual,10:10.1,47:36.7
1247.0,VCT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,101000,tonnes,annual,10:10.1,47:36.7
1248.0,VCT,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,101000,tonnes,annual,10:10.1,47:36.7
1249.0,BDI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,100000,tonnes,annual,10:10.1,47:29.4
1250.0,BDI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,100000,tonnes,annual,10:10.1,47:29.4
1251.0,BDI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,100000,tonnes,annual,10:10.1,47:29.4
1252.0,VCT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,100000,tonnes,annual,10:10.1,47:36.7
1253.0,VCT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,100000,tonnes,annual,10:10.1,47:36.7
1254.0,VCT,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,100000,tonnes,annual,10:10.1,47:36.7
1255.0,CRI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,99000,tonnes,annual,10:10.1,47:30.5
1256.0,CRI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,99000,tonnes,annual,10:10.1,47:30.5
1257.0,CRI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,99000,tonnes,annual,10:10.1,47:30.5
1258.0,WSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,98000,tonnes,annual,10:10.1,47:36.9
1259.0,WSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,98000,tonnes,annual,10:10.1,47:36.9
1260.0,WSM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,98000,tonnes,annual,10:10.1,47:36.9
1261.0,VCT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,98000,tonnes,annual,10:10.1,47:36.7
1262.0,VCT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,98000,tonnes,annual,10:10.1,47:36.7
1263.0,VCT,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,98000,tonnes,annual,10:10.1,47:36.7
1264.0,WSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,98000,tonnes,annual,10:10.1,47:36.9
1265.0,WSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,98000,tonnes,annual,10:10.1,47:36.9
1266.0,WSM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,98000,tonnes,annual,10:10.1,47:36.9
1267.0,COM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,97000,tonnes,annual,10:10.1,47:30.4
1268.0,COM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,97000,tonnes,annual,10:10.1,47:30.4
1269.0,COM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,97000,tonnes,annual,10:10.1,47:30.4
1270.0,WSM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,97000,tonnes,annual,10:10.1,47:36.9
1271.0,WSM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,97000,tonnes,annual,10:10.1,47:36.9
1272.0,WSM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,97000,tonnes,annual,10:10.1,47:36.9
1273.0,AIA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1274.0,AIA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1275.0,AIA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1276.0,AIA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1277.0,AIA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1278.0,AIA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1279.0,AIA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1280.0,AIA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1281.0,AIA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1282.0,AIA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1283.0,AIA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1284.0,AIA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1285.0,AIA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1286.0,AIA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1287.0,AIA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1288.0,AIA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,96000,tonnes,annual,10:10.1,47:27.5
1289.0,AIA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,96000,tonnes,annual,10:10.1,47:27.5
1290.0,AIA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,96000,tonnes,annual,10:10.1,47:27.5
1291.0,WSM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,93000,tonnes,annual,10:10.1,47:36.9
1292.0,WSM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,93000,tonnes,annual,10:10.1,47:36.9
1293.0,WSM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,93000,tonnes,annual,10:10.1,47:36.9
1294.0,WSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,92000,tonnes,annual,10:10.1,47:36.9
1295.0,WSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,92000,tonnes,annual,10:10.1,47:36.9
1296.0,WSM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,92000,tonnes,annual,10:10.1,47:36.9
1297.0,SLE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,90000,tonnes,annual,10:10.1,47:35.5
1298.0,SLE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,90000,tonnes,annual,10:10.1,47:35.5
1299.0,SLE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,90000,tonnes,annual,10:10.1,47:35.5
1303.0,COM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,86000,tonnes,annual,10:10.1,47:30.4
1304.0,COM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,86000,tonnes,annual,10:10.1,47:30.4
1305.0,COM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,86000,tonnes,annual,10:10.1,47:30.4
1306.0,SLB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,86000,tonnes,annual,10:10.1,48:10.0
1307.0,SLB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,86000,tonnes,annual,10:10.1,48:10.0
1308.0,SLB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,86000,tonnes,annual,10:10.1,48:10.0
1309.0,SLB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,85000,tonnes,annual,10:10.1,48:10.0
1310.0,SLB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,85000,tonnes,annual,10:10.1,48:10.0
1311.0,SLB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,85000,tonnes,annual,10:10.1,48:10.0
1312.0,BDI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,85000,tonnes,annual,10:10.1,47:29.4
1313.0,BDI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,85000,tonnes,annual,10:10.1,47:29.4
1314.0,BDI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,85000,tonnes,annual,10:10.1,47:29.4
1315.0,SLB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,85000,tonnes,annual,10:10.1,48:10.0
1316.0,SLB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,85000,tonnes,annual,10:10.1,48:10.0
1317.0,SLB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,85000,tonnes,annual,10:10.1,48:10.0
1318.0,SLB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,84000,tonnes,annual,10:10.1,48:10.0
1319.0,SLB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,84000,tonnes,annual,10:10.1,48:10.0
1320.0,SLB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,84000,tonnes,annual,10:10.1,48:10.0
1321.0,GRL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,83000,tonnes,annual,10:10.1,47:31.8
1322.0,GRL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,83000,tonnes,annual,10:10.1,47:31.8
1323.0,SLB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,83000,tonnes,annual,10:10.1,48:10.0
1324.0,SLB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,83000,tonnes,annual,10:10.1,48:10.0
1325.0,SLB,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,83000,tonnes,annual,10:10.1,48:10.0
1326.0,GRL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,83000,tonnes,annual,10:10.1,47:31.8
1327.0,GRL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,83000,tonnes,annual,10:10.1,47:31.8
1328.0,GRL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,83000,tonnes,annual,10:10.1,47:31.8
1329.0,GRL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,83000,tonnes,annual,10:10.1,47:31.8
1330.0,GRL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,82000,tonnes,annual,10:10.1,47:31.8
1331.0,GRL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,82000,tonnes,annual,10:10.1,47:31.8
1332.0,GRL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,82000,tonnes,annual,10:10.1,47:31.8
1333.0,SLE,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,82000,tonnes,annual,10:10.1,47:35.5
1334.0,SLE,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,82000,tonnes,annual,10:10.1,47:35.5
1335.0,SLE,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,82000,tonnes,annual,10:10.1,47:35.5
1336.0,DMA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,79000,tonnes,annual,10:10.1,47:30.7
1337.0,DMA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,79000,tonnes,annual,10:10.1,47:30.7
1338.0,DMA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,79000,tonnes,annual,10:10.1,47:30.7
1339.0,GRL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,77000,tonnes,annual,10:10.1,
1340.0,GRL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,77000,tonnes,annual,10:10.1,
1341.0,GRL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,77000,tonnes,annual,10:10.1,
1345.0,SLB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,76000,tonnes,annual,10:10.1,48:10.0
1346.0,SLB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,76000,tonnes,annual,10:10.1,48:10.0
1347.0,SLB,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,76000,tonnes,annual,10:10.1,48:10.0
1348.0,NAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,76000,tonnes,annual,10:10.1,48:09.2
1349.0,NAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,76000,tonnes,annual,10:10.1,48:09.2
1350.0,NAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,76000,tonnes,annual,10:10.1,48:09.2
1351.0,COM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,75000,tonnes,annual,10:10.1,47:30.4
1352.0,COM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,75000,tonnes,annual,10:10.1,47:30.4
1353.0,COM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,75000,tonnes,annual,10:10.1,47:30.4
1354.0,CRI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,74000,tonnes,annual,10:10.1,47:30.5
1355.0,CRI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,74000,tonnes,annual,10:10.1,47:30.5
1356.0,CRI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,74000,tonnes,annual,10:10.1,47:30.5
1357.0,NAM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,73000,tonnes,annual,10:10.1,48:09.2
1358.0,NAM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,73000,tonnes,annual,10:10.1,48:09.2
1359.0,NAM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,73000,tonnes,annual,10:10.1,48:09.2
1363.0,GRL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,69000,tonnes,annual,10:10.1,47:31.8
1364.0,GRL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,69000,tonnes,annual,10:10.1,47:31.8
